,birth,death,gender,level1_main_occ,name,un_subregion,bigperiod_birth_graph_b,level2_main_occ,level2_second_occ,level3_main_occ,citizenship_1_b,area1_of_rattachment,un_region
651,1855.0,1936.0,Male,Discovery/Science,Wilhelm_Friedrich_Kohlrausch,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,physicist,Germany,Old_(before_year_1990_AD)_Germany,Europe
652,1700.0,1774.0,Male,Discovery/Science,Michael_Ranft,Western Europe,3.Early Modern Period 1501-1750AD,Academia,Culture-core,historian,Germany,Old_(before_year_1990_AD)_Germany,Europe
653,1967.0,,Male,Culture,Philipp_StÃ¶lzl,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,film,Germany,Germany,Europe
654,1925.0,2018.0,Male,Culture,Bullumba_Landestoy,Caribbean,5.Contemporary period 1901-2020AD,Culture-core,Missing,composer,Dominica,Dominica,America
655,1954.0,,Female,Discovery/Science,Johanna_Stachel,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,physicist,Germany,Germany,Europe
656,1924.0,1982.0,Male,Culture,Bully_Buhlan,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Old_(before_year_1990_AD)_Germany,Europe
657,1925.0,2018.0,Male,Culture,Fabio_Carpi,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,screenwriter,Italy,Italy,Europe
658,1817.0,1885.0,Male,Discovery/Science,August_Kramer_(Erfinder),Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Explorer/Inventor/Developer,teacher,Germany,Old_(before_year_1990_AD)_Germany,Europe
659,1903.0,1989.0,Male,Discovery/Science,Karl_Winnacker,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,chemist,Germany,Old_(before_year_1990_AD)_Germany,Europe
660,1962.0,,Male,Discovery/Science,Franz_Lemmermeyer,Western Europe,5.Contemporary period 1901-2020AD,Academia,Culture-core,mathematician,Germany,Germany,Europe
661,1838.0,1921.0,Male,Leadership,August_zu_Eulenburg,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Military,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
662,1930.0,2011.0,Male,Culture,Ronny_(SchlagersÃ¤nger),Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,composer,Germany,Germany,Europe
663,1722.0,1789.0,Male,Discovery/Science,Karl_Franz_Lubert_Haas,Western Europe,3.Early Modern Period 1501-1750AD,Academia,Missing,historian,Germany,Old_(before_year_1990_AD)_Germany,Europe
664,1924.0,1988.0,Male,Culture,Otto_Nitze,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,composer,Germany,Old_(before_year_1990_AD)_Germany,Europe
665,1833.0,1924.0,Male,Leadership,Karl_Heinrich_SchÃ¶nstedt,Western Europe,4.Mid Modern Period 1751-1900AD,Administration/Law,Politics,judge,Germany,Old_(before_year_1990_AD)_Germany,Europe
666,1866.0,1940.0,Male,Culture,Karl_Josef_Gollrad,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Academia,painter,Germany,Old_(before_year_1990_AD)_Germany,Europe
667,1964.0,,Male,Discovery/Science,Rainer_Goebel,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,academic,Germany,Germany,Europe
668,1940.0,,Female,Culture,Lois_Fisher-Dietzel,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Culture-periphery,writer,Germany,Old_(before_year_1990_AD)_Germany,Europe
669,1970.0,,Male,Leadership,Bulus_Dauwa_Yohanna,West Africa,5.Contemporary period 1901-2020AD,Religious,Missing,priest,Nigeria,Nigeria,Africa
670,1940.0,2006.0,Male,Culture,Tilo_Medek,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Academia,composer,Germany,Germany,Europe
671,,984.0,Male,Leadership,Buluggin_ibn_Ziri,North Africa,2.Post-Classical History 501-1500AD,Politics,Nobility,ruler,Tunisia,Old_(before_year_1956_AD)_Tunisia,Africa
672,1859.0,1907.0,Male,Discovery/Science,Ludwig_Karl_BÃ¶hm,Western Europe,4.Mid Modern Period 1751-1900AD,Explorer/Inventor/Developer,Missing,erfinder,Germany,Old_(before_year_1990_AD)_Germany,Europe
673,1984.0,,Male,Sports/Games,Bulut_Basmaz,Western Asia (Middle East Caucasus),5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Turkey,Turkey,Asia
674,1930.0,2006.0,Male,Discovery/Science,Werner_Schreyer,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,mineralogist,Germany,Germany,Europe
675,1906.0,1971.0,Male,Culture,Bum_KrÃ¼ger,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Old_(before_year_1990_AD)_Germany,Europe
676,1488.0,1505.0,Female,Other,Sidonie_of_Bavaria,Western Europe,2.Post-Classical History 501-1500AD,Family,Nobility,daughter,Germany,Old_(before_year_1990_AD)_Germany,Europe
677,1976.0,,Male,Sports/Games,Philipp_StÃ¼er,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,rower,Germany,Germany,Europe
678,2002.0,,Male,Leadership,Prince_Felix_of_Denmark,Northern Europe,5.Contemporary period 1901-2020AD,Nobility,Family,prince,Denmark,Denmark,Europe
679,1916.0,1988.0,Male,Culture,Walter_Hamma,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Worker/Business (small),violin,Germany,Old_(before_year_1990_AD)_Germany,Europe
680,1940.0,2011.0,Male,Sports/Games,Theodor_Hoffmann_(footballer),Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Germany,Germany,Europe
681,1917.0,1977.0,Male,Discovery/Science,Imre_FÃ©nyes,Eastern Europe,5.Contemporary period 1901-2020AD,Academia,Worker/Business (small),physicist,Hungary,Hungary,Europe
682,1807.0,1876.0,Male,Discovery/Science,Elek_FÃ©nyes,Eastern Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,statistician,Hungary,Hungary,Europe
683,1889.0,1917.0,Male,Leadership,Reinhold_Saltzwedel,Western Europe,4.Mid Modern Period 1751-1900AD,Military,Missing,,Germany,Old_(before_year_1990_AD)_Germany,Europe
684,1912.0,1986.0,Male,Culture,Szabolcs_FÃ©nyes,Eastern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,composer,Hungary,Hungary,Europe
685,1892.0,1950.0,Male,Leadership,Wilhelm_Weiss,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Military,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
686,1945.0,,Male,Leadership,Peter_Gloystein,Western Europe,5.Contemporary period 1901-2020AD,Politics,Corporate/Executive/Business (large),politician,Germany,Germany,Europe
687,1981.0,,Male,Culture,Bumillo,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,poet,Germany,Germany,Europe
688,1971.0,,Female,Sports/Games,Ute_Wetzig,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,diver,Germany,Germany,Europe
689,1845.0,1927.0,Male,Discovery/Science,Gyula_FÃ©nyi,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Religious,astronomer,Austria,Old_(before_year_1955_AD)_Austria,Europe
690,1930.0,2012.0,Male,Leadership,Paul_Consbruch,Western Europe,5.Contemporary period 1901-2020AD,Religious,Missing,priest,Germany,Germany,Europe
691,1875.0,1963.0,Male,Leadership,Wolfgang_Foerster,Western Europe,4.Mid Modern Period 1751-1900AD,Military,Academia,officer,Germany,Old_(before_year_1990_AD)_Germany,Europe
692,1842.0,1915.0,Male,Discovery/Science,Theodor_Brieger,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,historian,Germany,Old_(before_year_1990_AD)_Germany,Europe
693,1860.0,1934.0,Male,Leadership,Reinhard_Frank,Western Europe,4.Mid Modern Period 1751-1900AD,Administration/Law,Academia,lawyer,Germany,Old_(before_year_1990_AD)_Germany,Europe
694,1966.0,,Male,Culture,Rummelsnuff,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
695,1848.0,1912.0,Male,Discovery/Science,Theodor_Schreiber,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,art_historian,Germany,Old_(before_year_1990_AD)_Germany,Europe
696,1894.0,1977.0,Male,Leadership,Otto_Winkelmann_(SS-Mitglied),Western Europe,4.Mid Modern Period 1751-1900AD,Military,Administration/Law,soldier,Germany,Old_(before_year_1990_AD)_Germany,Europe
697,1974.0,,Male,Culture,Bumper_Robinson,Northern America,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,US,US,America
698,1881.0,1904.0,Male,Culture,Walter_CalÃ©,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Missing,poet,Germany,Old_(before_year_1990_AD)_Germany,Europe
699,1874.0,1945.0,Male,Leadership,Ratsadanay,SouthEast Asia,4.Mid Modern Period 1751-1900AD,Politics,Explorer/Inventor/Developer,campaign,Laos,Old_(before_year_1953_AD)_Laos,Asia
700,1894.0,1951.0,Male,Leadership,Walther_Hahm,Western Europe,4.Mid Modern Period 1751-1900AD,Military,Missing,militar,Germany,Old_(before_year_1990_AD)_Germany,Europe
701,1684.0,1754.0,Male,Discovery/Science,Jacob_Gabriel_Wolff,Western Europe,3.Early Modern Period 1501-1750AD,Academia,Culture-core,academic,Germany,Old_(before_year_1990_AD)_Germany,Europe
702,1835.0,1919.0,Male,Leadership,Wilhelm_von_Blume_(General),Western Europe,4.Mid Modern Period 1751-1900AD,Military,Missing,officer,Germany,Old_(before_year_1990_AD)_Germany,Europe
703,1963.0,,Male,Leadership,Wolfgang_Marzin,Western Europe,5.Contemporary period 1901-2020AD,Corporate/Executive/Business (large),Politics,manager,Germany,Germany,Europe
704,1942.0,1969.0,Male,Leadership,Bunchy_Carter,Northern America,5.Contemporary period 1901-2020AD,Politics,Religious,civil_rights,US,US,America
705,1883.0,1935.0,Male,Leadership,Wilhelm_Friedrich_Loeper,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Missing,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
706,1922.0,2017.0,Male,Leadership,Willi_Reschke,Western Europe,5.Contemporary period 1901-2020AD,Military,Culture-core,world_war,Germany,Germany,Europe
707,1958.0,,Female,Culture,Ute_Meta_Bauer,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Academia,curator,Germany,Germany,Europe
708,1942.0,,Male,Leadership,Wilhelm_von_Boddien,Western Europe,5.Contemporary period 1901-2020AD,Corporate/Executive/Business (large),Worker/Business (small),merchant,Germany,Germany,Europe
709,1879.0,1946.0,Male,Leadership,Kurt_TÃ¤ger,Western Europe,4.Mid Modern Period 1751-1900AD,Administration/Law,Politics,lawyer,Germany,Old_(before_year_1990_AD)_Germany,Europe
710,1847.0,1911.0,Male,Leadership,Eberhard_von_der_Recke_von_der_Horst,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Administration/Law,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
711,1946.0,2011.0,Male,Sports/Games,Ralph_PÃ¶hland,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,ski,Germany,Germany,Europe
712,1961.0,,Male,Leadership,Ulrich_Wilhelm,Western Europe,5.Contemporary period 1901-2020AD,Administration/Law,Culture-periphery,lawyer,Germany,Germany,Europe
713,1961.0,,Male,Discovery/Science,Reinhard_ZÃ¶llner,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,historian,Germany,Germany,Europe
714,1910.0,1981.0,Male,Leadership,Elimar_Freiherr_von_FÃ¼rstenberg,Western Europe,5.Contemporary period 1901-2020AD,Politics,Missing,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
715,1948.0,,Male,Discovery/Science,Peter_Brandt_(Historiker),Western Europe,5.Contemporary period 1901-2020AD,Academia,Culture-core,historian,Germany,Germany,Europe
716,1671.0,1736.0,Male,Discovery/Science,Johann_Christian_Nehring,Western Europe,3.Early Modern Period 1501-1750AD,Academia,Culture-core,theologian,Germany,Old_(before_year_1990_AD)_Germany,Europe
717,1978.0,,Female,Culture,Mina_Tander,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
718,1894.0,1961.0,Male,Leadership,Friedrich_Krebs_(mayor),Western Europe,4.Mid Modern Period 1751-1900AD,Administration/Law,Politics,judge,Germany,Old_(before_year_1990_AD)_Germany,Europe
719,1879.0,1949.0,Male,Leadership,PrÃ¤torius_von_Richthofen,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Missing,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
720,1962.0,,Female,Sports/Games,Rita_Daimer,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,athletic,Germany,Germany,Europe
721,1933.0,2016.0,Male,Culture,Stefan_Lisewski,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
722,1924.0,2018.0,Male,Discovery/Science,Willibald_SauerlÃ¤nder,Western Europe,5.Contemporary period 1901-2020AD,Academia,Culture-core,art_historian,Germany,Germany,Europe
723,1887.0,1968.0,Male,Discovery/Science,Paul_Schebesta,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Religious,academic,Germany,Old_(before_year_1990_AD)_Germany,Europe
724,1905.0,1946.0,Male,Leadership,Vinzenz_SchÃ¶ttl,Western Europe,5.Contemporary period 1901-2020AD,Politics,Military,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
725,1911.0,1965.0,Male,Leadership,Wilhelm_Banse,Western Europe,5.Contemporary period 1901-2020AD,Politics,Culture-periphery,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
726,1944.0,,Male,Culture,Wolfgang_JÃ¶hling,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Culture-periphery,photographer,Germany,Germany,Europe
727,1894.0,1979.0,Male,Leadership,Walter_Schultze,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Academia,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
728,1958.0,,Male,Sports/Games,Werner_DreÃel,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Germany,Germany,Europe
729,1931.0,1995.0,Male,Culture,Nando_Cicero,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,film,Italy,Italy,Europe
730,1894.0,1992.0,Male,Leadership,Wilhelm_Rudolf_Mann,Western Europe,4.Mid Modern Period 1751-1900AD,Corporate/Executive/Business (large),Culture-core,business,Germany,Germany,Europe
731,1944.0,,Male,Discovery/Science,Wolfgang_Franz,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,economist,Germany,Germany,Europe
732,1862.0,1949.0,Male,Culture,Wilhelm_Weigand,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Missing,poet,Germany,Old_(before_year_1990_AD)_Germany,Europe
733,1963.0,,Male,Leadership,Wolfgang_JÃ¶rg,Western Europe,5.Contemporary period 1901-2020AD,Politics,Missing,politician,Germany,Germany,Europe
734,1986.0,,Female,Culture,Silvia_Arroyo_Camejo,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Academia,writer,Germany,Germany,Europe
735,1815.0,1882.0,Male,Discovery/Science,Theodor_Braeucker,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,botanist,Germany,Old_(before_year_1990_AD)_Germany,Europe
736,1752.0,1815.0,Male,Discovery/Science,FÃ¼rchtegott_Leberecht_von_Nordenflycht,Western Europe,4.Mid Modern Period 1751-1900AD,Explorer/Inventor/Developer,Nobility,engineer,Germany,Old_(before_year_1990_AD)_Germany,Europe
737,1840.0,1897.0,Male,Leadership,Shimazu_Tadayoshi_(2nd),Eastern Asia,4.Mid Modern Period 1751-1900AD,Nobility,Politics,daimyo,Japan,Old_(before_year_1947_AD)_Japan,Asia
738,1972.0,,Male,Culture,Thomas_Dworzak,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,photographer,Germany,Germany,Europe
739,1844.0,1917.0,Male,Discovery/Science,Oscar_DÃ¶ring,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,mathematician,Germany,Old_(before_year_1990_AD)_Germany,Europe
740,1877.0,1925.0,Male,Discovery/Science,Karl_Schoy,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Culture-core,mathematician,Germany,Old_(before_year_1990_AD)_Germany,Europe
741,1917.0,2012.0,Male,Leadership,Ernesto_Kroch,Western Europe,5.Contemporary period 1901-2020AD,Politics,Worker/Business (small),politician,Germany,Germany,Europe
742,1863.0,1938.0,Male,Discovery/Science,Rodolfo_Lenz,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,romanist,Germany,Old_(before_year_1990_AD)_Germany,Europe
743,1954.0,,Male,Leadership,Willibert_Pauels,Western Europe,5.Contemporary period 1901-2020AD,Religious,Culture-core,deacon,Germany,Germany,Europe
744,1848.0,1894.0,Male,Discovery/Science,Habbo_Gerhard_Lolling,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,art_historian,Germany,Old_(before_year_1990_AD)_Germany,Europe
745,1840.0,1922.0,Male,Discovery/Science,Richard_SchÃ¶ne,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,art_historian,Germany,Old_(before_year_1990_AD)_Germany,Europe
746,1962.0,,Male,Culture,Daniele_CiprÃ¬,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,film,Italy,Italy,Europe
747,1869.0,1948.0,Male,Discovery/Science,Hans_Schrader,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,art_historian,Germany,Old_(before_year_1990_AD)_Germany,Europe
748,1943.0,,Male,Discovery/Science,Gerhard_Henkel,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,geographer,Germany,Germany,Europe
749,1990.0,,Female,Culture,Sina_Tkotsch,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
750,1796.0,1878.0,Male,Leadership,Engelbert_von_Landsberg-Velen_und_Steinfurt_â_Wi,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Missing,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
751,1977.0,,Female,Culture,Mareike_KrÃ¼gel,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,writer,Germany,Germany,Europe
752,,644.0,Male,Leadership,Qilibi_Khan,Eastern Asia,2.Post-Classical History 501-1500AD,Nobility,Missing,khan,China,Old_(before_year_1949_AD)_China,Asia
753,1992.0,,Male,Sports/Games,Lorys_Bourelly,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,swimmer,France,France,Europe
754,1839.0,1914.0,Male,Discovery/Science,Julius_Schubring,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,art_historian,Germany,Old_(before_year_1990_AD)_Germany,Europe
755,1855.0,1921.0,Male,Leadership,Carl_von_Bassewitz-Levetzow,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Nobility,politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
756,1935.0,,Male,Sports/Games,Willi_Altig,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,sport,Germany,Germany,Europe
757,1925.0,1969.0,Male,Culture,Werner_Schreib,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,painter,Germany,Old_(before_year_1990_AD)_Germany,Europe
758,1921.0,1983.0,Male,Culture,Werner_DÃ¼ttmann,Western Europe,5.Contemporary period 1901-2020AD,Culture-periphery,Culture-core,architect,Germany,Old_(before_year_1990_AD)_Germany,Europe
759,1862.0,1931.0,Male,Culture,Wilhelm_Degode,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Missing,painter,Germany,Old_(before_year_1990_AD)_Germany,Europe
760,1955.0,,Male,Sports/Games,Waldemar_Podolski,Western Europe,5.Contemporary period 1901-2020AD,Sports/Games,Missing,football,Germany,Germany,Europe
761,1969.0,,Female,Culture,Stefanie_HÃ¶ner,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
762,1645.0,1706.0,Male,Other,Zacharias_Theissner,Western Europe,3.Early Modern Period 1501-1750AD,Worker/Business (small),Culture-core,organbuilder,Germany,Old_(before_year_1990_AD)_Germany,Europe
763,1558.0,1639.0,Male,Culture,Chen_Jiru,Eastern Asia,3.Early Modern Period 1501-1750AD,Culture-core,Culture-periphery,painter,China,Old_(before_year_1949_AD)_China,Asia
764,1870.0,1930.0,Male,Discovery/Science,Wilhelm_Spiegelberg,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,archaeologist,Germany,Old_(before_year_1990_AD)_Germany,Europe
765,1947.0,2004.0,Male,Discovery/Science,Jean-Jacques_Laffont,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,economist,France,France,Europe
766,1863.0,1949.0,Male,Leadership,Theodor_Seitz,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Administration/Law,governor,Germany,Old_(before_year_1990_AD)_Germany,Europe
767,1944.0,,Male,Discovery/Science,Wolfgang_BÃ¶hme,Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,professor,Germany,Germany,Europe
768,1930.0,2013.0,Male,Culture,Werner_Wittig_(painter),Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,painter,Germany,Germany,Europe
769,1941.0,,Male,Discovery/Science,Wilfried_HÃ¤rle,Western Europe,5.Contemporary period 1901-2020AD,Academia,Culture-core,theologian,Germany,Germany,Europe
770,1907.0,2003.0,Male,Leadership,Walter_Hammer,Western Europe,5.Contemporary period 1901-2020AD,Administration/Law,Politics,lawyer,Germany,Germany,Europe
771,1924.0,2008.0,Male,Culture,Ãngel_Tavira,Central America,5.Contemporary period 1901-2020AD,Culture-core,Missing,music,Mexico,Mexico,America
772,1914.0,1998.0,Male,Culture,Vittorio_Cottafavi,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,film,Italy,Italy,Europe
773,1937.0,,Male,Culture,Franz_Grundheber,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,singer,Germany,Germany,Europe
774,1889.0,1936.0,Male,Culture,Yumeno_KyÅ«saku,Eastern Asia,4.Mid Modern Period 1751-1900AD,Culture-core,Missing,novelist,Japan,Old_(before_year_1947_AD)_Japan,Asia
775,1900.0,1985.0,Male,Culture,Norman_Braun_(Architekt),Western Europe,4.Mid Modern Period 1751-1900AD,Culture-periphery,Missing,architect,Germany,Old_(before_year_1990_AD)_Germany,Europe
776,1702.0,1786.0,Male,Discovery/Science,Philipp_Ernst_LÃ¼ders,Northern Europe,3.Early Modern Period 1501-1750AD,Academia,Politics,economist,Denmark,Denmark,Europe
777,1746.0,1803.0,Male,Culture,Xi_Gang,Eastern Asia,3.Early Modern Period 1501-1750AD,Culture-core,Missing,painter,China,Old_(before_year_1949_AD)_China,Asia
778,1956.0,,Male,Leadership,Helmut_Diegel,Western Europe,5.Contemporary period 1901-2020AD,Politics,Missing,politician,Germany,Germany,Europe
779,1843.0,1918.0,Male,Culture,Werner_Schuch,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Culture-periphery,painter,Germany,Old_(before_year_1990_AD)_Germany,Europe
780,1802.0,1883.0,Male,Leadership,Wilhelm_von_Borries,Western Europe,4.Mid Modern Period 1751-1900AD,Politics,Worker/Business (small),politician,Germany,Old_(before_year_1990_AD)_Germany,Europe
781,1826.0,1897.0,Male,Discovery/Science,Wilhelm_Baur_(Theologe),Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Culture-core,theologian,Germany,Old_(before_year_1990_AD)_Germany,Europe
782,1924.0,,Male,Culture,Walter_SchultheiÃ,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Old_(before_year_1990_AD)_Germany,Europe
783,1957.0,,Male,Leadership,Franz_Untersteller,Western Europe,5.Contemporary period 1901-2020AD,Politics,Missing,politician,Germany,Germany,Europe
784,1940.0,,Male,Discovery/Science,Wolfgang_JÃ¤ger_(Politikwissenschaftler),Western Europe,5.Contemporary period 1901-2020AD,Academia,Politics,political_scientist,Germany,Old_(before_year_1990_AD)_Germany,Europe
785,1848.0,1921.0,Male,Discovery/Science,Wilhelm_Kirchner_(Agrarwissenschaftler),Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,agronomist,Germany,Old_(before_year_1990_AD)_Germany,Europe
786,1630.0,1691.0,Male,Culture,Wolf_Caspar_von_Klengel,Western Europe,3.Early Modern Period 1501-1750AD,Culture-periphery,Military,architect,Germany,Old_(before_year_1990_AD)_Germany,Europe
787,1953.0,,Male,Leadership,Claus_JohannÃen,Western Europe,5.Contemporary period 1901-2020AD,Politics,Missing,politician,Germany,Germany,Europe
788,1924.0,2003.0,Male,Leadership,Wilfried_Hasselmann,Western Europe,5.Contemporary period 1901-2020AD,Politics,Worker/Business (small),politician,Germany,Germany,Europe
789,1955.0,,Male,Culture,Alessandro_D'Alatri,Southern Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Italy,Italy,Europe
790,1950.0,2011.0,Male,Culture,Patrick_Leclercq_(Journalist),Western Europe,5.Contemporary period 1901-2020AD,Culture-periphery,Missing,journalist,Germany,Germany,Europe
791,1943.0,,Male,Culture,Frank_Glaubrecht,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
792,1940.0,,Female,Culture,Ursula_Heyer,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Old_(before_year_1990_AD)_Germany,Europe
793,1926.0,2006.0,Male,Culture,Ernst_Grabbe,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Missing,actor,Germany,Germany,Europe
794,1868.0,1937.0,Male,Discovery/Science,Ernst_Moyat,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,chemist,Germany,Old_(before_year_1990_AD)_Germany,Europe
795,1861.0,1939.0,Male,Discovery/Science,Ernst_Neeb,Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,art_historian,Germany,Old_(before_year_1990_AD)_Germany,Europe
796,1895.0,1953.0,Male,Leadership,Ferdinand-Wilhelm_von_Stein-Liebenstein_zu_Barchfe,Western Europe,4.Mid Modern Period 1751-1900AD,Military,Academia,infanterie,Germany,Old_(before_year_1990_AD)_Germany,Europe
797,1805.0,1875.0,Male,Culture,Hermann_Bellebaum,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Missing,writer,Germany,Old_(before_year_1990_AD)_Germany,Europe
798,1958.0,,Male,Culture,Lukas_Hammerstein,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Administration/Law,writer,Germany,Germany,Europe
799,1948.0,,Female,Culture,Daniela_Castner,Western Europe,5.Contemporary period 1901-2020AD,Culture-core,Academia,writer,Germany,Germany,Europe
800,1900.0,1972.0,Male,Culture,Nicolas_de_Crosta,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Missing,writer,Germany,Old_(before_year_1990_AD)_Germany,Europe
801,1987.0,,Female,Sports/Games,Justine_Smethurst,Oceania Western World,5.Contemporary period 1901-2020AD,Sports/Games,Missing,player,Australia,Australia,Oceania
802,1889.0,1918.0,Male,Culture,Alfred_Lemm,Western Europe,4.Mid Modern Period 1751-1900AD,Culture-core,Worker/Business (small),writer,Germany,Old_(before_year_1990_AD)_Germany,Europe
803,1938.0,,Male,Discovery/Science,Peter_Nagel_(Religionshistoriker),Western Europe,5.Contemporary period 1901-2020AD,Academia,Missing,coptologist,Germany,Old_(before_year_1990_AD)_Germany,Europe
804,1803.0,1886.0,Male,Discovery/Science,Carl_Friedrich_Meyer_(Psychiater),Western Europe,4.Mid Modern Period 1751-1900AD,Academia,Missing,psychiatrist,Germany,Old_(before_year_1990_AD)_Germany,Europe
